,sample,date,n,nsp7,e,orf3,hel,orf8b,orf5,nendou,orf4a,nsp6,rdrp,exon,m,2omethyltransferase,s1,nsp4,nsp5,nsp3,orf4b,nsp1,s2,nsp9,nsp8,nsp2,nsp10
65,PP504664,2023.0424657534247,0.00966183574879227,0.0,0.0,0.1346153846153846,0.006688963210702341,0.04424778761061947,0.013333333333333334,0.0058309037900874635,0.00909090909090909,0.003424657534246575,0.004287245444801715,0.003816793893129771,0.0,0.0033003300330033004,0.00546448087431694,0.007889546351084813,0.006535947712418301,0.013248542660307366,0.008097165991902834,0.010362694300518135,0.0016611295681063123,0.0,0.0,0.019696969696969695,0.007142857142857143
66,OP866287,2019.8260273972603,0.00966183574879227,0.0,0.0,0.125,0.006688963210702341,0.04424778761061947,0.008888888888888889,0.0,0.0,0.003424657534246575,0.003215434083601286,0.003816793893129771,0.0,0.006600660066006601,0.006830601092896175,0.007889546351084813,0.006535947712418301,0.011128775834658187,0.008097165991902834,0.010362694300518135,0.0,0.0,0.0,0.01818181818181818,0.007142857142857143
67,MZ268404,2019.8972602739725,0.00966183574879227,0.0,0.0,0.14423076923076922,0.006688963210702341,0.05309734513274336,0.013333333333333334,0.0,0.0,0.003424657534246575,0.003215434083601286,0.003816793893129771,0.0,0.0033003300330033004,0.00546448087431694,0.007889546351084813,0.006535947712418301,0.011658717541070483,0.004048582995951417,0.010362694300518135,0.0016611295681063123,0.0,0.005025125628140704,0.016666666666666666,0.007142857142857143
68,OP866288,2019.8972602739725,0.00966183574879227,0.0,0.0,0.14423076923076922,0.006688963210702341,0.05309734513274336,0.013333333333333334,0.0,0.0,0.003424657534246575,0.0053590568060021436,0.0057251908396946565,0.0,0.0033003300330033004,0.006830601092896175,0.009861932938856016,0.006535947712418301,0.011658717541070483,0.004048582995951417,0.010362694300518135,0.0016611295681063123,0.0,0.005025125628140704,0.01818181818181818,0.007142857142857143
69,OK094450,2019.327397260274,0.00966183574879227,0.0,0.0,0.125,0.006688963210702341,0.035398230088495575,0.008888888888888889,0.0,0.0,0.003424657534246575,0.003215434083601286,0.0019083969465648854,0.0,0.0033003300330033004,0.006830601092896175,0.007889546351084813,0.006535947712418301,0.011658717541070483,0.004048582995951417,0.010362694300518135,0.0,0.0,0.0,0.015151515151515152,0.007142857142857143
70,OK094453,2019.327397260274,0.00966183574879227,0.0,0.0,0.125,0.006688963210702341,0.035398230088495575,0.008888888888888889,0.0,0.0,0.003424657534246575,0.003215434083601286,0.0019083969465648854,0.0,0.0033003300330033004,0.006830601092896175,0.007889546351084813,0.006535947712418301,0.011658717541070483,0.004048582995951417,0.010362694300518135,0.0,0.0,0.0,0.015151515151515152,0.007142857142857143
71,OK094449,2019.327397260274,0.00966183574879227,0.0,0.0,0.125,0.006688963210702341,0.035398230088495575,0.008888888888888889,0.0,0.0,0.003424657534246575,0.003215434083601286,0.0019083969465648854,0.0,0.0033003300330033004,0.006830601092896175,0.007889546351084813,0.006535947712418301,0.011658717541070483,0.004048582995951417,0.010362694300518135,0.0,0.0,0.0,0.015151515151515152,0.007142857142857143
72,OK094448,2019.327397260274,0.00966183574879227,0.0,0.0,0.125,0.006688963210702341,0.035398230088495575,0.008888888888888889,0.0,0.0,0.003424657534246575,0.003215434083601286,0.0019083969465648854,0.0,0.0033003300330033004,0.006830601092896175,0.007889546351084813,0.006535947712418301,0.011658717541070483,0.004048582995951417,0.010362694300518135,0.0,0.0,0.0,0.015151515151515152,0.007142857142857143
73,OK094452,2019.327397260274,0.00966183574879227,0.0,0.0,0.125,0.006688963210702341,0.035398230088495575,0.008888888888888889,0.0,0.0,0.003424657534246575,0.003215434083601286,0.0019083969465648854,0.0,0.0033003300330033004,0.006830601092896175,0.007889546351084813,0.006535947712418301,0.011658717541070483,0.004048582995951417,0.010362694300518135,0.0,0.0,0.0,0.015151515151515152,0.007142857142857143
74,KX108943,2015.3082191780823,0.007246376811594203,0.0,0.012048192771084338,0.038461538461538464,0.0016722408026755853,0.017699115044247787,0.008888888888888889,0.01749271137026239,0.01818181818181818,0.00684931506849315,0.0010718113612004287,0.0019083969465648854,0.004545454545454545,0.0,0.006830601092896175,0.0,0.0,0.00688924218335983,0.004048582995951417,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.007142857142857143
75,KJ713299,2013.845647671528,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0057251908396946565,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.0037095919448860626,0.0,0.0,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.007142857142857143
76,KJ650297,2013.9136986301369,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0037095919448860626,0.004048582995951417,0.0051813471502590676,0.008305647840531562,0.0,0.0,0.0015151515151515152,0.0
77,KJ650296,2013.995890410959,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0037095919448860626,0.004048582995951417,0.0051813471502590676,0.008305647840531562,0.0,0.0,0.0015151515151515152,0.0
78,KJ650295,2013.995890410959,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0037095919448860626,0.004048582995951417,0.0051813471502590676,0.008305647840531562,0.0,0.0,0.0015151515151515152,0.0
79,KP719930,2014.4150684931508,0.0024154589371980675,0.0,0.0,0.019230769230769232,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0037095919448860626,0.0,0.010362694300518135,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
80,KP719929,2014.4150684931508,0.0024154589371980675,0.0,0.0,0.019230769230769232,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.0037095919448860626,0.0,0.010362694300518135,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
81,KX108937,2014.4178082191781,0.0024154589371980675,0.0,0.0,0.019230769230769232,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.0037095919448860626,0.0,0.010362694300518135,0.006644518272425249,0.0,0.0,0.004545454545454545,0.0
82,KP719927,2014.4945205479453,0.0024154589371980675,0.0,0.0,0.019230769230769232,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0037095919448860626,0.0,0.02072538860103627,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
83,KP719928,2014.4200046088204,0.0024154589371980675,0.0,0.0,0.019230769230769232,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.0037095919448860626,0.0,0.010362694300518135,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
84,KY581698,2014.4150684931508,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
85,KY581695,2014.4150684931508,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
86,KY581699,2014.4150684931508,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
87,KU242424,2014.1712328767123,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
88,KU242423,2014.1931506849314,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.005299417064122946,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
89,KP719932,2014.4945205479453,0.0024154589371980675,0.0,0.0,0.019230769230769232,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0010718113612004287,0.003816793893129771,0.004545454545454545,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.00688924218335983,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
90,KP719931,2014.4198009219201,0.0024154589371980675,0.0,0.0,0.019230769230769232,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0010718113612004287,0.003816793893129771,0.004545454545454545,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.006359300476947536,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
91,KP719933,2014.1885158200737,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.005299417064122946,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.0
92,KX108942,2015.1246575342466,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.0042395336512983575,0.0,0.0,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
93,KX108940,2015.1164383561643,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.003424657534246575,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.0042395336512983575,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.0
94,KX108939,2015.0808219178082,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0049833887043189366,0.0,0.0,0.004545454545454545,0.0
95,KX108938,2014.9493150684932,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.00909090909090909,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0049833887043189366,0.0,0.0,0.004545454545454545,0.0
96,KX108941,2015.1219178082192,0.007246376811594203,0.0,0.0,0.0,0.0,0.008849557522123894,0.017777777777777778,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.005829358770535241,0.0,0.0,0.0049833887043189366,0.0,0.0,0.004545454545454545,0.0
97,MF598619,2015.16301369863,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.01818181818181818,0.0,0.0,0.003816793893129771,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.005829358770535241,0.0,0.0,0.006644518272425249,0.0,0.0,0.0015151515151515152,0.0
98,KY581696,2014.1931506849314,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.004048582995951417,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
99,KY673149,2015.0013698630137,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0058309037900874635,0.0,0.0,0.0,0.0057251908396946565,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.005829358770535241,0.004048582995951417,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
100,KY581697,2014.1328767123289,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0032679738562091504,0.005829358770535241,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
101,KY581700,2014.1328767123289,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.004098360655737705,0.0019723865877712033,0.0032679738562091504,0.005829358770535241,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
102,MF598637,2015.2452054794521,0.00966183574879227,0.0,0.0,0.009615384615384616,0.0,0.0,0.013333333333333334,0.008746355685131196,0.0,0.0,0.0,0.007633587786259542,0.00909090909090909,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.007419183889772125,0.004048582995951417,0.0,0.006644518272425249,0.0,0.0,0.0015151515151515152,0.0
103,MF598647,2015.16301369863,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.0,0.0,0.0,0.0057251908396946565,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.006359300476947536,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
104,MF598681,2015.16301369863,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.0,0.0,0.0,0.0057251908396946565,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.006359300476947536,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.0
105,MF598667,2015.2452054794521,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.0,0.0,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
106,MF598672,2015.2452054794521,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.0,0.0,0.0,0.0057251908396946565,0.0,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.006359300476947536,0.0,0.0,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.0
107,MF598635,2015.2452054794521,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.006359300476947536,0.0,0.0,0.006644518272425249,0.0,0.0,0.0015151515151515152,0.0
108,MF598639,2015.16301369863,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.006359300476947536,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
109,MF598636,2015.1762554119764,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.00794912559618442,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
110,MF598663,2015.16301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0019083969465648854,0.0,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.0037095919448860626,0.0,0.0,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
111,MF598621,2015.16301369863,0.0024154589371980675,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0029154518950437317,0.01818181818181818,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.005299417064122946,0.0,0.0,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
112,MF598644,2015.16301369863,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0,0.00909090909090909,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.0037095919448860626,0.004048582995951417,0.0,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
113,MF598648,2015.192721461478,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.00909090909090909,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0042395336512983575,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
114,MF598669,2015.16301369863,0.0024154589371980675,0.0,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0019083969465648854,0.00909090909090909,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.0037095919448860626,0.004048582995951417,0.0,0.0033222591362126247,0.0,0.0,0.004545454545454545,0.007142857142857143
115,KF917527,2013.8534246575343,0.0,0.0,0.0,0.028846153846153848,0.0,0.008849557522123894,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.004545454545454545,0.0,0.00273224043715847,0.0039447731755424065,0.0,0.006359300476947536,0.004048582995951417,0.0,0.0049833887043189366,0.0,0.0,0.004545454545454545,0.0
116,KP405225,2013.988674078879,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.0039447731755424065,0.0,0.00688924218335983,0.004048582995951417,0.0,0.0033222591362126247,0.0,0.0,0.006060606060606061,0.0
117,KT368824,2014.34470178999,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.00546448087431694,0.0039447731755424065,0.0,0.00688924218335983,0.004048582995951417,0.0,0.0033222591362126247,0.0,0.0,0.006060606060606061,0.0
118,KJ713297,2013.9136986301369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0033003300330033004,0.004098360655737705,0.0019723865877712033,0.0,0.005299417064122946,0.0,0.0,0.0033222591362126247,0.0,0.0,0.006060606060606061,0.007142857142857143
119,KJ713298,2013.9136986301369,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0049833887043189366,0.0,0.0,0.007575757575757576,0.0
120,KJ650098,2014.127397260274,0.0024154589371980675,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0033222591362126247,0.0,0.0,0.004545454545454545,0.0
121,MH259486,2014.535616438356,0.0024154589371980675,0.0,0.0,0.0,0.0,0.02654867256637168,0.0044444444444444444,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0033222591362126247,0.0,0.0,0.006060606060606061,0.0
122,KT877350,2014.7465753424658,0.0024154589371980675,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0033003300330033004,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0049833887043189366,0.0,0.0,0.007575757575757576,0.0
123,KT877351,2014.7465753424658,0.0024154589371980675,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.00909090909090909,0.003424657534246575,0.0,0.0,0.004545454545454545,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.005299417064122946,0.0,0.0,0.0049833887043189366,0.0,0.0,0.007575757575757576,0.0
124,KJ713296,2013.9136986301369,0.0024154589371980675,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.005299417064122946,0.0,0.0,0.0033222591362126247,0.0,0.0,0.007575757575757576,0.0
125,KP966104,2014.3301369838123,0.0024154589371980675,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0033222591362126247,0.0,0.0,0.007575757575757576,0.0
126,KJ713295,2013.9136986301369,0.0024154589371980675,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0033222591362126247,0.0,0.0,0.00909090909090909,0.0
127,KX108944,2015.3602739726027,0.004830917874396135,0.012048192771084338,0.0,0.0,0.0,0.035398230088495575,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.00546448087431694,0.0039447731755424065,0.0,0.006359300476947536,0.0,0.0051813471502590676,0.008305647840531562,0.0,0.0,0.00909090909090909,0.007142857142857143
128,KT368875,2015.2452054794521,0.004830917874396135,0.0,0.0,0.009615384615384616,0.0,0.02654867256637168,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0,0.00909090909090909,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.005829358770535241,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.012121212121212121,0.0
129,KT368831,2014.9986301369863,0.007246376811594203,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0029154518950437317,0.00909090909090909,0.010273972602739725,0.0,0.0019083969465648854,0.00909090909090909,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.005829358770535241,0.008097165991902834,0.0,0.0049833887043189366,0.0,0.0,0.010606060606060607,0.007142857142857143
130,KT368829,2014.9188217998149,0.007246376811594203,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.005829358770535241,0.008097165991902834,0.0,0.0049833887043189366,0.0,0.0,0.010606060606060607,0.007142857142857143
131,KT368830,2014.9188217998149,0.007246376811594203,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.005829358770535241,0.008097165991902834,0.0,0.0049833887043189366,0.0,0.0,0.010606060606060607,0.007142857142857143
132,KT368832,2014.9188217998149,0.007246376811594203,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.005829358770535241,0.008097165991902834,0.0,0.0049833887043189366,0.0,0.0,0.010606060606060607,0.007142857142857143
133,MH259485,2014.535616438356,0.007246376811594203,0.0,0.0,0.0,0.0,0.035398230088495575,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0033222591362126247,0.0,0.0,0.010606060606060607,0.0
134,KY706245,2014.9109589041095,0.00966183574879227,0.0,0.0,0.0,0.0,0.035398230088495575,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0033222591362126247,0.0,0.0,0.010606060606060607,0.0
135,KY706246,2014.9109589041095,0.00966183574879227,0.0,0.0,0.0,0.0,0.035398230088495575,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0033222591362126247,0.0,0.0,0.010606060606060607,0.0
136,KY706247,2014.9109589041095,0.00966183574879227,0.0,0.0,0.0,0.0,0.035398230088495575,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0,0.0033222591362126247,0.0,0.0,0.010606060606060607,0.0
137,MF598665,2015.16301369863,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.0,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.0037095919448860626,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
138,MF598624,2015.16301369863,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.013333333333333334,0.0029154518950437317,0.01818181818181818,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.004098360655737705,0.0039447731755424065,0.0,0.00688924218335983,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
139,MF598675,2015.16301369863,0.0,0.0,0.012048192771084338,0.0,0.0016722408026755853,0.0,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.005829358770535241,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
140,MF598674,2015.16301369863,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0029154518950437317,0.01818181818181818,0.0,0.0,0.0057251908396946565,0.004545454545454545,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.006359300476947536,0.0,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
141,KP405226,2013.8342465728533,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.0039447731755424065,0.0,0.006359300476947536,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.007142857142857143
142,KT368887,2015.2479452054795,0.0024154589371980675,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00273224043715847,0.0039447731755424065,0.0,0.007419183889772125,0.0,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
