,sample,host,date,nsp7,nsp10,nsp9,rdrpb,e,orf4a,nsp2,n,nsp8,nsp4,orf8b,nsp3,nendou,m,rdrpa,nsp1,orf5,hel,2omethyltransferase,exon,s2,orf3,s1,nsp6,orf4b,nsp5
136,KM210278,Human,2013.1109589041096,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0,0.0,0.0013149243918474688,0.0058997050147492625,0.0019431195901784136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0011074197120708748,0.003205128205128205,0.0009107468123861566,0.0,0.0,0.0
137,KM015348,Human,2013.1109589041096,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0,0.0,0.0013149243918474688,0.0058997050147492625,0.0019431195901784136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0011074197120708748,0.003205128205128205,0.0009107468123861566,0.0,0.0,0.0
138,KF600655,Human,2013.3301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0,0.0,0.0013149243918474688,0.0029498525073746312,0.0019431195901784136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0016611295681063123,0.003205128205128205,0.0009107468123861566,0.001141552511415525,0.0,0.0
139,KF600622,Human,2013.3301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0,0.0,0.0013149243918474688,0.0029498525073746312,0.0019431195901784136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0016611295681063123,0.003205128205128205,0.0009107468123861566,0.0,0.0,0.0
140,KF600623,Human,2013.3301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0,0.0,0.0013149243918474688,0.0029498525073746312,0.0019431195901784136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0016611295681063123,0.003205128205128205,0.0009107468123861566,0.0,0.0,0.0
141,KF600636,Human,2013.335616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0,0.0,0.0013149243918474688,0.0029498525073746312,0.0019431195901784136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0016611295681063123,0.003205128205128205,0.0009107468123861566,0.0,0.0,0.0
142,KF186564,Human,2013.3301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0,0.0,0.0013149243918474688,0.0029498525073746312,0.0019431195901784136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0016611295681063123,0.003205128205128205,0.0009107468123861566,0.0,0.0,0.0
143,KJ713299,Camel,2013.8342465741441,0.0,0.002380952380952381,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0019083969465648854,0.0022148394241417496,0.0,0.0018214936247723133,0.0,0.0,0.0
144,KF811036,Human,2013.349315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0
145,KJ361502,Human,2013.3465753424657,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.001943634596695821,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.0009107468123861566,0.0,0.0,0.0
146,KF745068,Human,2013.3465753424657,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.001943634596695821,0.0,0.0,0.0,0.002962962962962963,0.0005574136008918618,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.001366120218579235,0.0,0.0,0.0
147,KJ361500,Human,2013.3164383561643,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.001943634596695821,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.0009107468123861566,0.0,0.0,0.0
148,KJ361503,Human,2013.3465753424657,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.001943634596695821,0.0,0.0,0.0,0.002962962962962963,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.0009107468123861566,0.0,0.0,0.0
149,KJ361499,Human,2013.3164383561643,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.001943634596695821,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.0009107468123861566,0.0,0.0,0.0
150,KJ361501,Human,2013.3465753424657,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.001943634596695821,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.0009107468123861566,0.0,0.0,0.0
151,KY581685,Human,2013.527397260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0016611295681063123,0.003205128205128205,0.001366120218579235,0.0,0.0,0.0
152,KY673146,Human,2013.527397260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0016611295681063123,0.003205128205128205,0.001366120218579235,0.0,0.0,0.0
153,KY581684,Human,2013.521917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0016611295681063123,0.003205128205128205,0.001366120218579235,0.0,0.0,0.0
154,KP236092,Human,2013.8260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0017271157167530224,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.0009107468123861566,0.0,0.0,0.0
155,KT156561,Human,2013.990410958904,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.00101010101010101,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0015151515151515152,0.0,0.0017271157167530224,0.002962962962962963,0.0,0.0,0.0006361323155216285,0.0033222591362126247,0.0,0.001366120218579235,0.0,0.001349527665317139,0.0
156,KJ650297,Camel,2013.9136986301369,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.00101010101010101,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0017271157167530224,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0027685492801771874,0.0,0.001366120218579235,0.0,0.001349527665317139,0.0
157,KJ650295,Camel,2013.995890410959,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.00101010101010101,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0017271157167530224,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0027685492801771874,0.0,0.001366120218579235,0.0,0.001349527665317139,0.0
158,KJ650296,Camel,2013.995890410959,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.00101010101010101,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0017271157167530224,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0027685492801771874,0.0,0.001366120218579235,0.0,0.001349527665317139,0.0
159,KP209312,Human,2013.872602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.0009718172983479105,0.0,0.0,0.0017271157167530224,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.001366120218579235,0.001141552511415525,0.0,0.0
160,KT156560,Human,2013.823287671233,0.0,0.0,0.0030303030303030303,1.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0017271157167530224,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.001366120218579235,0.0,0.0,0.0
161,KY581687,Human,2013.9767123287672,0.0,0.0,0.0030303030303030303,1.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.0009718172983479105,0.0015151515151515152,0.0,0.0017271157167530224,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.0,0.001366120218579235,0.0,0.0,0.0
162,KP719930,Camel,2014.4150684931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0034542314335060447,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.00641025641025641,0.001366120218579235,0.0,0.0,0.0
163,KP719929,Camel,2014.4150684931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0034542314335060447,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.00641025641025641,0.0018214936247723133,0.0,0.0,0.0
164,KX108937,Camel,2014.4178082191781,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0034542314335060447,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.00641025641025641,0.0018214936247723133,0.0,0.0,0.0
165,KP719928,Camel,2014.4313231578874,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0034542314335060447,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.00641025641025641,0.0018214936247723133,0.0,0.0,0.0
166,KP719927,Camel,2014.4945205479453,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0,0.0,0.0069084628670120895,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0022148394241417496,0.00641025641025641,0.001366120218579235,0.0,0.0,0.0
167,KY581694,Human,2014.9986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0022964140611199434,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0022148394241417496,0.0,0.0018214936247723133,0.0,0.0,0.0
168,KY581698,Camel,2014.4150684931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0022148394241417496,0.0,0.001366120218579235,0.0,0.0,0.0
169,KY581695,Camel,2014.4150684931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0022148394241417496,0.0,0.001366120218579235,0.0,0.0,0.0
170,KY581699,Camel,2014.4150684931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0022148394241417496,0.0,0.001366120218579235,0.0,0.0,0.0
171,KU242424,Camel,2014.1712328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0009107468123861566,0.0,0.0,0.0
172,KU242423,Camel,2014.1931506849314,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0021197668256491787,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0009107468123861566,0.0,0.0,0.0
173,KP719931,Camel,2014.4163247320585,0.0,0.0,0.0,1.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0024730612965907085,0.0009718172983479105,0.0015151515151515152,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.00641025641025641,0.0018214936247723133,0.0,0.0,0.0
174,KP719932,Camel,2014.4945205479453,0.0,0.0,0.0,1.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.002649708532061473,0.0009718172983479105,0.0015151515151515152,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.00641025641025641,0.0018214936247723133,0.0,0.0,0.0
175,KP719933,Camel,2014.2195429587207,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0021197668256491787,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0
176,KX108942,Camel,2015.1246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.0009718172983479105,0.0015151515151515152,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0022148394241417496,0.0,0.002276867030965392,0.0,0.0,0.0
177,KX108940,Camel,2015.1164383561643,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.0009718172983479105,0.0015151515151515152,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0018214936247723133,0.001141552511415525,0.0,0.0
178,KX108939,Camel,2015.0808219178082,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.0009718172983479105,0.0015151515151515152,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.0,0.0
179,KX108938,Camel,2014.9493150684932,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.0009718172983479105,0.0030303030303030303,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.0,0.0
180,KX108941,Camel,2015.1219178082192,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.0024154589371980675,0.0,0.0006574621959237344,0.0058997050147492625,0.0022964140611199434,0.0009718172983479105,0.0015151515151515152,0.0,0.0,0.005925925925925926,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.0,0.0
181,MF598619,Camel,2015.16301369863,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0022964140611199434,0.0009718172983479105,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.001272264631043257,0.0022148394241417496,0.0,0.001366120218579235,0.0,0.0,0.0
182,KP209310,Human,2014.1794520547944,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.001349527665317139,0.0
183,KY581696,Camel,2014.1931506849314,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.001610305958132045,0.0,0.0006574621959237344,0.0029498525073746312,0.0019431195901784136,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.001349527665317139,0.0
184,KY673147,Human,2014.313698630137,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0021197668256491787,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0
185,KY581686,Human,2014.272602739726,0.0,0.0,0.0030303030303030303,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0021197668256491787,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0
186,KY581688,Human,2014.272602739726,0.0,0.0,0.0030303030303030303,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0021197668256491787,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0
187,KP209307,Human,2014.272602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0021197668256491787,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0018214936247723133,0.001141552511415525,0.0,0.0
188,KP209309,Human,2014.2972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0021197668256491787,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.001141552511415525,0.0,0.0
189,KP209313,Human,2014.2808219178082,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0022964140611199434,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.001141552511415525,0.0,0.0
190,KY581692,Human,2014.286301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0021197668256491787,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.001366120218579235,0.001141552511415525,0.0,0.0
191,KY673149,Camel,2015.0013698630137,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.0022964140611199434,0.001943634596695821,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.001349527665317139,0.0
192,KY581697,Camel,2014.1328767123289,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0022964140611199434,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0010893246187363835
193,KY581700,Camel,2014.1328767123289,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0022964140611199434,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0010893246187363835
194,MF598637,Camel,2015.2452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.00322061191626409,0.0,0.0006574621959237344,0.0029498525073746312,0.0028263557675322383,0.0029154518950437317,0.0030303030303030303,0.0,0.0,0.0044444444444444444,0.0,0.0,0.002544529262086514,0.0022148394241417496,0.003205128205128205,0.0018214936247723133,0.0,0.001349527665317139,0.0
195,KY673148,Human,2015.0150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.00322061191626409,0.0,0.0006574621959237344,0.0029498525073746312,0.0024730612965907085,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.0,0.0010893246187363835
196,MF598636,Camel,2015.2452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.003003003003003003,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.0,0.0
197,MF598639,Camel,2015.16301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.0024730612965907085,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.0,0.0
198,KY688114,Human,2015.0424657534247,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.0024730612965907085,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.0,0.0
199,MF598647,Camel,2015.16301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.0024730612965907085,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.0,0.0
200,MF598681,Camel,2015.16301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.0024730612965907085,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.0018214936247723133,0.0,0.0,0.0
201,MF598667,Camel,2015.2452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.002649708532061473,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.001272264631043257,0.0022148394241417496,0.0,0.002276867030965392,0.0,0.0,0.0
202,MF598635,Camel,2015.2452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.0024730612965907085,0.0009718172983479105,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,0.001272264631043257,0.0022148394241417496,0.0,0.0018214936247723133,0.0,0.0,0.0
203,MF598672,Camel,2015.2452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0024154589371980675,0.0,0.0006574621959237344,0.0029498525073746312,0.0024730612965907085,0.0009718172983479105,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0019083969465648854,0.0022148394241417496,0.0,0.002276867030965392,0.0,0.0,0.0
204,MF598644,Camel,2015.16301369863,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.00101010101010101,0.0,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.0009718172983479105,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0,0.001272264631043257,0.0011074197120708748,0.00641025641025641,0.0009107468123861566,0.0,0.001349527665317139,0.0
205,MF598648,Camel,2015.16301369863,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.0015151515151515152,0.0,0.0,0.0006574621959237344,0.0029498525073746312,0.0017664723547076487,0.001943634596695821,0.0030303030303030303,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0019083969465648854,0.0011074197120708748,0.00641025641025641,0.001366120218579235,0.0,0.001349527665317139,0.0
206,MF598669,Camel,2015.2360730593607,0.0,0.002380952380952381,0.0,0.0,0.0,0.006060606060606061,0.00202020202020202,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.001589825119236884,0.001943634596695821,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.001349527665317139,0.0
207,MF598687,Camel,2015.16301369863,0.0,0.0,0.0,0.0,0.004016064257028112,0.0030303030303030303,0.00101010101010101,0.0,0.0,0.0006574621959237344,0.0029498525073746312,0.0024730612965907085,0.001943634596695821,0.0015151515151515152,0.0,0.0017271157167530224,0.0014814814814814814,0.0,0.0,0.0006361323155216285,0.0011074197120708748,0.0,0.0009107468123861566,0.0,0.0,0.0
208,MF598621,Camel,2015.16301369863,0.0,0.0,0.0,0.0,0.004016064257028112,0.006060606060606061,0.0015151515151515152,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.0021197668256491787,0.0029154518950437317,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0011074197120708748,0.0,0.001366120218579235,0.0,0.0,0.0
209,MF598638,Camel,2015.2452054794521,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.00101010101010101,0.0008051529790660225,0.0,0.0006574621959237344,0.0029498525073746312,0.003179650238473768,0.0009718172983479105,0.0015151515151515152,0.0,0.0017271157167530224,0.0,0.0,0.0,0.001272264631043257,0.0016611295681063123,0.00641025641025641,0.0018214936247723133,0.0,0.002699055330634278,0.0
