,sample,date,nsp1,nsp2,nsp3,nsp4,nsp5,nsp6,nsp7,nsp8,nsp9,nsp10,rdrp,hel,exon,nendou,2omethyltransferase,s1,s2,orf3,orf4a,orf4b,orf5,e,m,orf8b,n
79,KT368890,2015.16301369863,0.0051813471502590676,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0,0.0,0.004098360655737705,0.0049833887043189366,0.0,0.00909090909090909,0.0,0.0044444444444444444,0.0,0.004545454545454545,0.008849557522123894,0.0024154589371980675
80,KT368866,2015.1503179202257,0.0051813471502590676,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0,0.0,0.00546448087431694,0.006644518272425249,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.017699115044247787,0.0024154589371980675
81,KT368867,2015.1503179202257,0.0051813471502590676,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0,0.0,0.00546448087431694,0.006644518272425249,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.017699115044247787,0.0024154589371980675
82,KT368857,2014.7465753424658,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0,0.0,0.004098360655737705,0.0049833887043189366,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.008849557522123894,0.0024154589371980675
83,KT368827,2014.7442445390006,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0,0.0,0.004098360655737705,0.0049833887043189366,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.008849557522123894,0.0024154589371980675
84,KT368856,2014.7442445390006,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0,0.0,0.004098360655737705,0.0049833887043189366,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.008849557522123894,0.0024154589371980675
85,KT368845,2014.9986301369863,0.0051813471502590676,0.0030303030303030303,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0010718113612004287,0.0,0.0019083969465648854,0.0,0.0,0.00273224043715847,0.0049833887043189366,0.0,0.00909090909090909,0.004048582995951417,0.0,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.004830917874396135
86,KT368844,2014.9986301369863,0.0051813471502590676,0.0030303030303030303,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0010718113612004287,0.0,0.0019083969465648854,0.0,0.0,0.00273224043715847,0.0049833887043189366,0.0,0.00909090909090909,0.004048582995951417,0.0,0.012048192771084338,0.004545454545454545,0.017699115044247787,0.004830917874396135
87,KT368828,2014.9190282996074,0.0051813471502590676,0.0030303030303030303,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0010718113612004287,0.0,0.0019083969465648854,0.0,0.0,0.00273224043715847,0.0049833887043189366,0.0,0.00909090909090909,0.0,0.0,0.012048192771084338,0.004545454545454545,0.017699115044247787,0.004830917874396135
88,KT368843,2014.9190282996074,0.0051813471502590676,0.0030303030303030303,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0010718113612004287,0.0,0.0019083969465648854,0.0,0.0,0.00273224043715847,0.0049833887043189366,0.0,0.00909090909090909,0.0,0.0,0.012048192771084338,0.004545454545454545,0.017699115044247787,0.004830917874396135
89,MF598654,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.0042395336512983575,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.0
90,MF598658,2015.2452054794521,0.0051813471502590676,0.0030303030303030303,0.0047694753577106515,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0010718113612004287,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.004098360655737705,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
91,MF598638,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.00546448087431694,0.0049833887043189366,0.019230769230769232,0.00909090909090909,0.008097165991902834,0.0,0.0,0.004545454545454545,0.0,0.0024154589371980675
92,MF598679,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.00546448087431694,0.0033222591362126247,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.008849557522123894,0.0024154589371980675
93,MF598687,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0033222591362126247,0.0,0.00909090909090909,0.0,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.0,0.0
94,MF598651,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.0,0.004098360655737705,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.00909090909090909,0.008849557522123894,0.0
95,MF598696,2015.16301369863,0.0051813471502590676,0.0030303030303030303,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.0033222591362126247,0.0,0.00909090909090909,0.0,0.0044444444444444444,0.0,0.00909090909090909,0.0,0.0
96,MF598678,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.0047694753577106515,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0,0.0,0.004545454545454545,0.0,0.0
97,MF598650,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00546448087431694,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
98,MF598629,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.0,0.00546448087431694,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
99,MF598689,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.00688924218335983,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.0,0.00546448087431694,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
100,MF598649,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.005829358770535241,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.00909090909090909,0.008849557522123894,0.0
101,MF598656,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00546448087431694,0.0049833887043189366,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
102,MF598640,2015.1832475697624,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
103,MF679174,2015.327397260274,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
104,MF598653,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057251908396946565,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
105,MF598700,2015.2479452054795,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
106,MF598609,2015.16301369863,0.0051813471502590676,0.0030303030303030303,0.0047694753577106515,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
107,MF598712,2015.327397260274,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.00909090909090909,0.008849557522123894,0.0
108,MF598683,2015.2174940715804,0.010362694300518135,0.0030303030303030303,0.005829358770535241,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
109,MF598702,2015.2884621906608,0.010362694300518135,0.0030303030303030303,0.005829358770535241,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
110,MF598707,2015.3110444111126,0.010362694300518135,0.0030303030303030303,0.005829358770535241,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
111,MF598708,2015.3110444111126,0.010362694300518135,0.0030303030303030303,0.005829358770535241,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
112,MF598630,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
113,MF598614,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.005829358770535241,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0049833887043189366,0.009615384615384616,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
114,MF598711,2015.327397260274,0.0051813471502590676,0.0030303030303030303,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.006830601092896175,0.0049833887043189366,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
115,MF598671,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
116,MF598634,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0049833887043189366,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
117,KT751244,2014.9211189290213,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
118,MF598673,2015.2452054794521,0.0051813471502590676,0.0030303030303030303,0.005829358770535241,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00819672131147541,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
119,MF598716,2015.327397260274,0.010362694300518135,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057251908396946565,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
120,MF598623,2015.2452054794521,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.008746355685131196,0.0,0.00819672131147541,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
121,MF679173,2015.327397260274,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.008746355685131196,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
122,MF598659,2015.16301369863,0.015544041450777202,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0016722408026755853,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
123,MF598709,2015.327397260274,0.015544041450777202,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
124,MF598714,2015.327397260274,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
125,MF598690,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
126,MF598655,2015.1701640295812,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
127,MF598605,2015.1701640295812,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
128,MF598715,2015.2479452054795,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.012145748987854251,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
129,MF598722,2015.327397260274,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.012145748987854251,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
130,MF598721,2015.3011459410661,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.012145748987854251,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
131,MF598720,2015.2479452054795,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.012145748987854251,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
132,MF598719,2015.2479452054795,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.012145748987854251,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
133,MF598717,2015.2479452054795,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
134,MF598599,2015.2452054794521,0.0051813471502590676,0.0030303030303030303,0.005829358770535241,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.019230769230769232,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
135,MF598699,2015.327397260274,0.0051813471502590676,0.0030303030303030303,0.005829358770535241,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
136,MF598598,2015.1654319859529,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00819672131147541,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
137,MF598626,2015.2452054794521,0.0051813471502590676,0.0030303030303030303,0.005829358770535241,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
138,MF598600,2015.2452054794521,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
139,MF598610,2015.2452054794521,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
140,MF598596,2015.1850143633433,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
141,MF598601,2015.1850143633433,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
142,MF598705,2015.327397260274,0.0051813471502590676,0.0030303030303030303,0.005829358770535241,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
143,MF598710,2015.318602591012,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
144,MF598718,2015.327397260274,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.006644518272425249,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
145,MF598704,2015.2479452054795,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
146,MF598706,2015.2479452054795,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
147,MF598713,2015.2479452054795,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
148,MF598703,2015.2479452054795,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.004545454545454545,0.008849557522123894,0.0
149,MF598642,2015.190410958904,0.0051813471502590676,0.0015151515151515152,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.00909090909090909,0.008097165991902834,0.0044444444444444444,0.0,0.00909090909090909,0.0,0.0024154589371980675
